file,QC_status,num_seqs,sum_len,min_len,avg_len,max_len,Scheme,MLST,allele1,allele2,allele3,allele4,allele5,allele6,allele7,K_Locus,O_Locus,Poppunk,Location
SAMN18509371,PASS,152,"5,121,394",203,"33,693.40","402,233",vparahaemolyticus,2446,dnaE(51),gyrB(556),recA(3),dtdS(146),pntA(280),pyrC(458),tnaA(47),KL38,OL1,872,USA:NJ
SAMN18510954,PASS,145,"5,085,949",201,"35,075.50","467,268",vparahaemolyticus,2447,dnaE(413),gyrB(515),recA(109),dtdS(162),pntA(281),pyrC(62),tnaA(57),KL28,OL2,869,USA:NJ
SAMN18510955,PASS,72,"4,988,791",204,"69,288.80","804,611",vparahaemolyticus,2448,dnaE(306),gyrB(88),recA(31),dtdS(501),pntA(4),pyrC(396),tnaA(217),KL104,OL1,868,USA:NJ
SAMN18510896,PASS,111,"5,114,092",224,"46,072.90","397,436",vparahaemolyticus,2449,dnaE(19),gyrB(273),recA(405),dtdS(502),pntA(4),pyrC(69),tnaA(23),KL11,OL4,175,USA:NJ
SAMN19796200,PASS,95,"5,073,977",205,"53,410.30","898,000",vparahaemolyticus,2449,dnaE(19),gyrB(273),recA(405),dtdS(502),pntA(4),pyrC(69),tnaA(23),KL11,OL4,175,USA:NJ
SAMN18509470,PASS,145,"5,115,771",203,"35,281.20","326,178",vparahaemolyticus,2452,dnaE(127),gyrB(67),recA(24),dtdS(133),pntA(10),pyrC(5),tnaA(94),KL28,OL2,157,USA:NJ
SAMN18510956,PASS,33,"5,004,353",207,"151,647.10","1,194,407",vparahaemolyticus,2453,dnaE(291),gyrB(109),recA(73),dtdS(229),pntA(4),pyrC(10),tnaA(94),KL17,OL14,867,USA:NJ
SAMN18510948,PASS,115,"5,244,278",211,"45,602.40","748,835",vparahaemolyticus,2454,dnaE(31),gyrB(248),recA(232),dtdS(76),pntA(129),pyrC(46),tnaA(14),KL64,OL1-1,270,USA:NJ
SAMN19796152,PASS,105,"5,238,823",202,"49,893.60","945,012",vparahaemolyticus,2454,dnaE(31),gyrB(248),recA(232),dtdS(76),pntA(129),pyrC(46),tnaA(14),KL64,OL1-1,270,USA:NJ
SAMN32188373,PASS,85,"5,243,853",202,"61,692.40","1,217,468",vparahaemolyticus,2454,dnaE(31),gyrB(248),recA(232),dtdS(76),pntA(129),pyrC(46),tnaA(14),KL64,OL1-1,270,USA:NJ
SAMN18530006,PASS,149,"5,209,970",206,"34,966.20","550,845",vparahaemolyticus,2455,dnaE(19),gyrB(4),recA(89),dtdS(19),pntA(74),pyrC(214),tnaA(24),KL125,OL10,236,USA:NJ
SAMN18762051,PASS,66,"5,102,879",200,"77,316.30","949,750",vparahaemolyticus,2464,dnaE(137),gyrB(558),recA(22),dtdS(504),pntA(282),pyrC(46),tnaA(77),KL66,OL7,855,USA:NJ
SAMN18762048,PASS,53,"5,130,067",203,"96,793.70","1,183,170",vparahaemolyticus,2465,dnaE(101),gyrB(147),recA(15),dtdS(19),pntA(148),pyrC(56),tnaA(26),KL45,OL3_or_OL13,205,USA:NJ
SAMN18762040,PASS,106,"5,055,030",203,"47,689","710,348",vparahaemolyticus,2466,dnaE(26),gyrB(29),recA(10),dtdS(7),pntA(14),pyrC(32),tnaA(290),KL113,OL1,5,USA:NJ
SAMN20305597,PASS,81,"4,915,803",206,"60,688.90","623,391",vparahaemolyticus,2467,dnaE(179),gyrB(559),recA(219),dtdS(505),pntA(283),pyrC(31),tnaA(2),KL109,OL11,406,USA:NJ
SAMN18762053,PASS,87,"4,957,567",201,"56,983.50","1,161,307",vparahaemolyticus,2470,dnaE(239),gyrB(16),recA(13),dtdS(7),pntA(284),pyrC(31),tnaA(20),KL139,OL5,854,USA:NJ
SAMN28495060,PASS,159,"5,917,183",200,"37,215","543,733",vparahaemolyticus,2474,dnaE(17),gyrB(323),recA(6),dtdS(19),pntA(21),pyrC(28),tnaA(7),KL18,OL6,52,"Canada: Eel Lake, Yarmouth County, Nova Scotia"
SAMN08469476,PASS,123,"4,920,562",217,"40,004.60","313,965",vparahaemolyticus,2474,dnaE(17),gyrB(323),recA(6),dtdS(19),pntA(21),pyrC(28),tnaA(7),KL143,OL6,52,USA
SAMN09242490,PASS,114,"4,943,064",203,"43,360.20","355,975",vparahaemolyticus,2474,dnaE(17),gyrB(323),recA(6),dtdS(19),pntA(21),pyrC(28),tnaA(7),KL143,OL6,52,USA
SAMN08469477,PASS,108,"4,953,151",203,"45,862.50","342,474",vparahaemolyticus,2474,dnaE(17),gyrB(323),recA(6),dtdS(19),pntA(21),pyrC(28),tnaA(7),KL143,OL6,52,USA
SAMN09242492,PASS,103,"4,938,450",217,"47,946.10","403,333",vparahaemolyticus,2474,dnaE(17),gyrB(323),recA(6),dtdS(19),pntA(21),pyrC(28),tnaA(7),KL143,OL6,52,USA
SAMN08965148,PASS,256,"5,984,367",204,"23,376.40","251,543",vparahaemolyticus,2476,dnaE(56),gyrB(451),recA(13),dtdS(157),pntA(31),pyrC(46),tnaA(20),KL118,OL1,74,USA
SAMN13283549,PASS,152,"5,171,043",200,"34,020","282,316",vparahaemolyticus,2476,dnaE(56),gyrB(451),recA(13),dtdS(157),pntA(31),pyrC(46),tnaA(20),KL118,OL1,74,USA
SAMN13283506,PASS,146,"5,178,595",200,"35,469.80","279,511",vparahaemolyticus,2476,dnaE(56),gyrB(451),recA(13),dtdS(157),pntA(31),pyrC(46),tnaA(20),KL118,OL1,74,USA
SAMN13283472,PASS,143,"5,174,240",200,"36,183.50","560,836",vparahaemolyticus,2476,dnaE(56),gyrB(451),recA(13),dtdS(157),pntA(31),pyrC(46),tnaA(20),KL118,OL1,74,USA
SAMN13283507,PASS,122,"5,179,857",200,"42,457.80","389,197",vparahaemolyticus,2476,dnaE(56),gyrB(451),recA(13),dtdS(157),pntA(31),pyrC(46),tnaA(20),KL118,OL1,74,USA
SAMN13283540,PASS,117,"5,091,035",200,"43,513.10","300,916",vparahaemolyticus,2476,dnaE(56),gyrB(451),recA(13),dtdS(157),pntA(31),pyrC(46),tnaA(20),KL118,OL1,74,USA
SAMN08965184,PASS,117,"5,175,028",204,"44,231","251,539",vparahaemolyticus,2476,dnaE(56),gyrB(451),recA(13),dtdS(157),pntA(31),pyrC(46),tnaA(20),KL118,OL1,74,USA
SAMN13283486,PASS,113,"5,185,754",200,"45,891.60","578,426",vparahaemolyticus,2476,dnaE(56),gyrB(451),recA(13),dtdS(157),pntA(31),pyrC(46),tnaA(20),KL118,OL1,74,USA
SAMN13283499,PASS,112,"5,185,645",200,"46,300.40","578,611",vparahaemolyticus,2476,dnaE(56),gyrB(451),recA(13),dtdS(157),pntA(31),pyrC(46),tnaA(20),KL118,OL1,74,USA
SAMN13283469,PASS,106,"5,187,453",200,"48,938.20","578,426",vparahaemolyticus,2476,dnaE(56),gyrB(451),recA(13),dtdS(157),pntA(31),pyrC(46),tnaA(20),KL118,OL1,74,USA
SAMN08902726,PASS,89,"5,092,188",204,"57,215.60","389,197",vparahaemolyticus,2476,dnaE(56),gyrB(451),recA(13),dtdS(157),pntA(31),pyrC(46),tnaA(20),KL118,OL1,74,USA
SAMN27646139,PASS,90,"5,143,035",203,"57,144.80","618,472",vparahaemolyticus,2477,dnaE(17),gyrB(117),recA(13),dtdS(23),pntA(23),pyrC(140),tnaA(62),KL139,OL11,294,USA
SAMN09074606,PASS,118,"5,138,986",207,"43,550.70","450,631",vparahaemolyticus,2477,dnaE(17),gyrB(117),recA(13),dtdS(23),pntA(23),pyrC(140),tnaA(62),KL139,OL11,294,USA
SAMN09074609,PASS,108,"5,159,631",207,"47,774.40","672,516",vparahaemolyticus,2477,dnaE(17),gyrB(117),recA(13),dtdS(23),pntA(23),pyrC(140),tnaA(62),KL139,OL11,294,USA
SAMN08965157,PASS,94,"5,064,005",200,"53,872.40","632,369",vparahaemolyticus,2478,dnaE(415),gyrB(106),recA(407),dtdS(28),pntA(12),pyrC(460),tnaA(33),KL116,OL11,301,USA
SAMN08469544,PASS,88,"5,066,727",200,"57,576.40","506,941",vparahaemolyticus,2478,dnaE(415),gyrB(106),recA(407),dtdS(28),pntA(12),pyrC(460),tnaA(33),KL116,OL11,301,USA
SAMN08469559,PASS,67,"5,069,053",200,"75,657.50","608,692",vparahaemolyticus,2478,dnaE(415),gyrB(106),recA(407),dtdS(28),pntA(12),pyrC(460),tnaA(33),KL116,OL11,301,USA
SAMN08469552,PASS,131,"5,058,028",203,"38,610.90","344,410",vparahaemolyticus,2479,dnaE(51),gyrB(16),recA(13),dtdS(36),pntA(285),pyrC(31),tnaA(19),KL25,OL1,65,USA
SAMN08469557,PASS,120,"5,057,087",206,"42,142.40","380,435",vparahaemolyticus,2479,dnaE(51),gyrB(16),recA(13),dtdS(36),pntA(285),pyrC(31),tnaA(19),KL25,OL1,65,USA
SAMN18528244,PASS,58,"5,126,377",203,"88,385.80","1,808,124",vparahaemolyticus,2494,dnaE(417),gyrB(564),recA(412),dtdS(160),pntA(113),pyrC(238),tnaA(29),KL17,OL14,162,USA:NJ
SAMN19796199,PASS,56,"5,063,535",203,"90,420.30","1,764,814",vparahaemolyticus,2494,dnaE(417),gyrB(564),recA(412),dtdS(160),pntA(113),pyrC(238),tnaA(29),KL17,OL14,162,USA:NJ
SAMN19796198,PASS,108,"5,100,621",204,"47,228","940,448",vparahaemolyticus,2495,dnaE(137),gyrB(565),recA(413),dtdS(505),pntA(287),pyrC(43),tnaA(291),KL107,OL3_or_OL13,156,USA:NJ
SAMN19796196,PASS,108,"5,108,108",204,"47,297.30","940,538",vparahaemolyticus,2495,dnaE(137),gyrB(565),recA(413),dtdS(505),pntA(287),pyrC(43),tnaA(291),KL107,OL3_or_OL13,156,USA:NJ
SAMN19796182,PASS,94,"5,088,540",204,"54,133.40","725,153",vparahaemolyticus,2495,dnaE(137),gyrB(565),recA(413),dtdS(505),pntA(287),pyrC(43),tnaA(291),KL107,OL3_or_OL13,156,USA:NJ
SAMN19918843,PASS,87,"5,107,382",204,"58,705.50","940,448",vparahaemolyticus,2495,dnaE(137),gyrB(565),recA(413),dtdS(505),pntA(287),pyrC(43),tnaA(291),KL107,OL3_or_OL13,156,USA:NJ
SAMN19796185,PASS,76,"5,058,965",205,"66,565.30","1,788,973",vparahaemolyticus,2496,dnaE(5),gyrB(104),recA(31),dtdS(35),pntA(26),pyrC(145),tnaA(57),KL143,OL8,849,USA:NJ
SAMN25285892,PASS,96,"5,026,942",203,"52,364","1,091,365",vparahaemolyticus,2497,dnaE(3),gyrB(106),recA(155),dtdS(175),pntA(28),pyrC(37),tnaA(26),KL32,OL15,135,USA:NJ
SAMN25285889,PASS,86,"5,026,424",203,"58,446.80","1,806,073",vparahaemolyticus,2497,dnaE(3),gyrB(106),recA(155),dtdS(175),pntA(28),pyrC(37),tnaA(26),KL32,OL15,135,USA:NJ
SAMN19796162,PASS,84,"5,025,529",203,"59,827.70","1,091,365",vparahaemolyticus,2497,dnaE(3),gyrB(106),recA(155),dtdS(175),pntA(28),pyrC(37),tnaA(26),KL32,OL15,135,USA:NJ
SAMN19796178,PASS,82,"4,970,761",203,"60,619","1,143,526",vparahaemolyticus,2498,dnaE(239),gyrB(566),recA(414),dtdS(497),pntA(33),pyrC(29),tnaA(20),KL156,OL5,405,USA:NJ
SAMN19796173,PASS,103,"5,040,751",201,"48,939.30","524,687",vparahaemolyticus,2499,dnaE(26),gyrB(16),recA(6),dtdS(511),pntA(4),pyrC(462),tnaA(2),KL120,OL1,850,USA:NJ
SAMN19796167,PASS,80,"5,030,468",217,"62,880.90","979,581",vparahaemolyticus,2500,dnaE(35),gyrB(567),recA(21),dtdS(383),pntA(178),pyrC(171),tnaA(199),KL143,OL8,851,USA:NJ
SAMN19796192,PASS,79,"5,053,291",200,"63,965.70","1,752,102",vparahaemolyticus,2501,dnaE(11),gyrB(568),recA(70),dtdS(279),pntA(23),pyrC(463),tnaA(47),KL156,OL16,848,USA:NJ
SAMN19796197,PASS,131,"5,031,259",204,"38,406.60","494,544",vparahaemolyticus,2502,dnaE(12),gyrB(569),recA(205),dtdS(288),pntA(288),pyrC(464),tnaA(23),KL28,OL11,847,USA:NJ
SAMN25656909,PASS,128,"5,059,546",201,"39,527.70","1,527,822",vparahaemolyticus,2503,dnaE(310),gyrB(439),recA(31),dtdS(115),pntA(289),pyrC(140),tnaA(237),KL124,OL3_or_OL13,204,USA:NJ
SAMN19918818,PASS,105,"5,058,231",203,"48,173.60","1,823,734",vparahaemolyticus,2503,dnaE(310),gyrB(439),recA(31),dtdS(115),pntA(289),pyrC(140),tnaA(237),KL124,OL3_or_OL13,204,USA:NJ
SAMN19918811,PASS,96,"5,082,806",218,"52,945.90","1,515,762",vparahaemolyticus,2503,dnaE(310),gyrB(439),recA(31),dtdS(115),pntA(289),pyrC(140),tnaA(237),KL124,OL3_or_OL13,204,USA:NJ
SAMN25656906,PASS,71,"4,995,587",201,"70,360.40","1,516,482",vparahaemolyticus,2503,dnaE(310),gyrB(439),recA(31),dtdS(115),pntA(289),pyrC(140),tnaA(237),KL124,OL3_or_OL13,204,USA:NJ
SAMN20305596,PASS,92,"4,992,998",203,"54,271.70","870,325",vparahaemolyticus,2509,dnaE(3),gyrB(35),recA(51),dtdS(273),pntA(28),pyrC(29),tnaA(20),KL139,OL11,370,USA:NJ
SAMN20305602,PASS,89,"4,991,776",203,"56,087.40","719,105",vparahaemolyticus,2509,dnaE(3),gyrB(35),recA(51),dtdS(273),pntA(28),pyrC(29),tnaA(20),KL139,OL11,370,USA:NJ
SAMN20305600,PASS,96,"5,170,819",204,"53,862.70","526,346",vparahaemolyticus,2510,dnaE(368),gyrB(570),recA(253),dtdS(34),pntA(4),pyrC(10),tnaA(292),KL64,OL1-1,36,USA:NJ
SAMN31466584,PASS,75,"5,149,444",204,"68,659.30","627,269",vparahaemolyticus,2510,dnaE(368),gyrB(570),recA(253),dtdS(34),pntA(4),pyrC(10),tnaA(292),KL64,OL1-1,36,USA:NJ
SAMN20305604,PASS,156,"5,048,564",200,"32,362.60","369,312",vparahaemolyticus,2511,dnaE(59),gyrB(417),recA(95),dtdS(361),pntA(14),pyrC(32),tnaA(7),KL119,OL5,237,USA:NJ
SAMN20305607,PASS,103,"5,081,634",208,"49,336.30","954,658",vparahaemolyticus,2512,dnaE(20),gyrB(16),recA(415),dtdS(505),pntA(97),pyrC(93),tnaA(293),KL109,OL11,755,USA:NJ
SAMN09242486,PASS,118,"4,994,081",203,"42,322.70","389,288",vparahaemolyticus,2532,dnaE(35),gyrB(300),recA(51),dtdS(321),pntA(4),pyrC(65),tnaA(51),KL119,OL5,119,USA
SAMN09242481,PASS,103,"5,002,642",203,"48,569.30","515,106",vparahaemolyticus,2532,dnaE(35),gyrB(300),recA(51),dtdS(321),pntA(4),pyrC(65),tnaA(51),KL119,OL5,119,USA
SAMN20849626,PASS,106,"4,991,090",201,"47,085.80","730,300",vparahaemolyticus,2535,dnaE(33),gyrB(16),recA(13),dtdS(14),pntA(95),pyrC(54),tnaA(19),KL118,OL1,586,USA:NJ
SAMN20458876,PASS,87,"5,070,584",204,"58,282.60","1,826,401",vparahaemolyticus,2536,dnaE(5),gyrB(572),recA(299),dtdS(47),pntA(292),pyrC(468),tnaA(17),KL52,OL12,336,USA:NJ
SAMN20849624,PASS,82,"5,069,023",200,"61,817.40","1,825,989",vparahaemolyticus,2536,dnaE(5),gyrB(572),recA(299),dtdS(47),pntA(292),pyrC(468),tnaA(17),KL52,OL12,336,USA:NJ
SAMN20849621,PASS,92,"5,195,091",203,"56,468.40","1,801,975",vparahaemolyticus,2537,dnaE(1),gyrB(573),recA(367),dtdS(438),pntA(26),pyrC(411),tnaA(23),KL37,OL4-1,60,USA:NJ
SAMN20849628,PASS,94,"4,968,007",205,"52,851.10","837,297",vparahaemolyticus,2538,dnaE(56),gyrB(176),recA(59),dtdS(7),pntA(97),pyrC(139),tnaA(20),KL61,OL5,585,USA:NJ
SAMN20849617,PASS,57,"5,060,271",204,"88,776.70","915,139",vparahaemolyticus,2539,dnaE(33),gyrB(104),recA(80),dtdS(103),pntA(28),pyrC(11),tnaA(9),KL118,OL4-1,317,USA:NJ
SAMN20849615,PASS,98,"5,184,671",202,"52,904.80","408,138",vparahaemolyticus,2540,dnaE(150),gyrB(185),recA(419),dtdS(292),pntA(21),pyrC(78),tnaA(26),KL28,OL2,84,USA:NJ
SAMN20976147,PASS,139,"5,281,528",200,"37,996.60","658,924",vparahaemolyticus,2542,dnaE(31),gyrB(16),recA(56),dtdS(157),pntA(4),pyrC(32),tnaA(228),KL119,OL5,334,USA:NJ
SAMN20976150,PASS,118,"5,216,746",200,"44,209.70","658,931",vparahaemolyticus,2542,dnaE(31),gyrB(16),recA(56),dtdS(157),pntA(4),pyrC(32),tnaA(228),KL119,OL5,334,USA:NJ
SAMN20975120,PASS,159,"5,274,232",206,"33,171.30","665,456",vparahaemolyticus,2543,dnaE(26),gyrB(16),recA(59),dtdS(8),pntA(95),pyrC(32),tnaA(2),KL121,OL11,581,USA:NJ
SAMN20975121,PASS,66,"5,115,623",213,"77,509.40","1,187,494",vparahaemolyticus,2544,dnaE(248),gyrB(159),recA(3),dtdS(410),pntA(26),pyrC(10),tnaA(71),KL28,OL2,359,USA:NJ
SAMN20975117,PASS,71,"4,965,242",202,"69,933","1,768,766",vparahaemolyticus,2545,dnaE(98),gyrB(574),recA(123),dtdS(515),pntA(174),pyrC(35),tnaA(26),KL156,OL12,582,USA:NJ
SAMN27114197,PASS,105,"5,209,555",205,"49,614.80","780,762",vparahaemolyticus,2546,dnaE(93),gyrB(118),recA(6),dtdS(19),pntA(33),pyrC(93),tnaA(81),KL48,OL3_or_OL13,23,USA:NJ
SAMN20975115,PASS,94,"5,186,731",202,"55,178","790,588",vparahaemolyticus,2546,dnaE(93),gyrB(118),recA(6),dtdS(19),pntA(33),pyrC(93),tnaA(81),KL48,OL3_or_OL13,23,USA:NJ
SAMN26659668,PASS,131,"5,268,235",216,"40,215.50","548,650",vparahaemolyticus,2547,dnaE(420),gyrB(25),recA(420),dtdS(288),pntA(293),pyrC(367),tnaA(295),KL24,OL16,147,USA:NJ
SAMN25656905,PASS,125,"5,292,086",204,"42,336.70","724,871",vparahaemolyticus,2547,dnaE(420),gyrB(25),recA(420),dtdS(288),pntA(293),pyrC(367),tnaA(295),KL24,OL16,147,USA:NJ
SAMN20975113,PASS,124,"5,279,317",208,"42,575.10","724,609",vparahaemolyticus,2547,dnaE(420),gyrB(25),recA(420),dtdS(288),pntA(293),pyrC(367),tnaA(295),KL24,OL16,147,USA:NJ
SAMN27023183,PASS,124,"5,296,138",208,"42,710.80","535,219",vparahaemolyticus,2547,dnaE(420),gyrB(25),recA(420),dtdS(288),pntA(293),pyrC(367),tnaA(295),KL24,OL16,147,USA:NJ
SAMN32973012,PASS,120,"5,308,304",211,"44,235.90","557,423",vparahaemolyticus,2547,dnaE(420),gyrB(25),recA(420),dtdS(288),pntA(293),pyrC(367),tnaA(295),KL24,OL16,147,USA:NJ
SAMN20975111,PASS,54,"5,102,138",229,"94,484","927,693",vparahaemolyticus,2548,dnaE(1),gyrB(460),recA(421),dtdS(438),pntA(26),pyrC(411),tnaA(23),KL37,OL4-1,60,USA:NJ
SAMN02368248,PASS,86,"5,121,856",202,"59,556.50","551,704",vparahaemolyticus,2553,dnaE(19),gyrB(295),recA(422),dtdS(223),pntA(136),pyrC(11),tnaA(13),KL37,OL4,239,USA:ME
SAMN21578994,PASS,133,"5,483,208",201,"41,227.10","502,613",vparahaemolyticus,2561,dnaE(229),gyrB(539),recA(49),dtdS(517),pntA(56),pyrC(187),tnaA(33),KL101,OL4,333,USA:NV
SAMN28093312,PASS,133,"5,483,208",201,"41,227.10","502,613",vparahaemolyticus,2561,dnaE(229),gyrB(539),recA(49),dtdS(517),pntA(56),pyrC(187),tnaA(33),KL101,OL4,333,USA:NV
SAMN20458861,PASS,58,"5,154,798",202,"88,875.80","627,037",vparahaemolyticus,2638,dnaE(104),gyrB(84),recA(39),dtdS(126),pntA(26),pyrC(399),tnaA(12),KL60,OL3_or_OL13,337,USA:NJ
SAMN25285895,PASS,54,"5,155,122",203,"95,465.20","787,711",vparahaemolyticus,2638,dnaE(104),gyrB(84),recA(39),dtdS(126),pntA(26),pyrC(399),tnaA(12),KL60,OL3_or_OL13,337,USA:NJ
SAMN31466614,PASS,105,"5,081,731",200,"48,397.40","1,745,325",vparahaemolyticus,2691,dnaE(250),gyrB(2),recA(59),dtdS(309),pntA(26),pyrC(11),tnaA(26),KL17,OL14,504,USA:NJ
SAMN26659674,PASS,70,"4,985,150",202,"71,216.40","1,417,459",vparahaemolyticus,2728,dnaE(111),gyrB(602),recA(453),dtdS(541),pntA(306),pyrC(71),tnaA(248),KL32,OL15,547,USA:NJ
SAMN19796154,PASS,58,"5,208,245",204,"89,797.30","1,469,044",vparahaemolyticus,2755,dnaE(17),gyrB(16),recA(455),dtdS(7),pntA(24),pyrC(16),tnaA(20),KLUT4-1,OL3_or_OL13,16,USA:NJ
SAMN25134887,PASS,110,"5,216,664",203,"47,424.20","801,476",vparahaemolyticus,2758,dnaE(3),gyrB(37),recA(458),dtdS(13),pntA(308),pyrC(496),tnaA(181),KL9,OL4,330,USA:NJ
SAMN26751082,PASS,100,"5,208,218",203,"52,082.20","837,723",vparahaemolyticus,2758,dnaE(3),gyrB(37),recA(458),dtdS(13),pntA(308),pyrC(496),tnaA(181),KL9,OL4,330,USA:NJ
SAMN25134888,PASS,91,"5,244,965",222,"57,637","1,410,056",vparahaemolyticus,2759,dnaE(443),gyrB(604),recA(3),dtdS(288),pntA(28),pyrC(186),tnaA(321),KL124,OL3_or_OL13,568,USA:NJ
SAMN25285891,PASS,105,"5,037,450",204,"47,975.70","458,343",vparahaemolyticus,2760,dnaE(17),gyrB(323),recA(205),dtdS(19),pntA(21),pyrC(140),tnaA(23),KL143,OL6,565,USA:NJ
SAMN25285886,PASS,78,"5,121,604",204,"65,661.60","1,361,004",vparahaemolyticus,2761,dnaE(17),gyrB(298),recA(459),dtdS(19),pntA(26),pyrC(92),tnaA(51),KL127,OL3_or_OL13,226,USA:NJ
SAMN09818964,PASS,58,"5,096,678",237,"87,873.80","850,056",vparahaemolyticus,2761,dnaE(17),gyrB(298),recA(459),dtdS(19),pntA(26),pyrC(92),tnaA(51),KL127,OL3_or_OL13,226,USA:NY
SAMN25285890,PASS,87,"4,958,769",204,"56,997.30","964,662",vparahaemolyticus,2762,dnaE(150),gyrB(16),recA(414),dtdS(545),pntA(33),pyrC(33),tnaA(2),KL139,OL5,566,USA:NJ
SAMN25285893,PASS,90,"5,177,252",215,"57,525","1,140,649",vparahaemolyticus,2763,dnaE(242),gyrB(500),recA(218),dtdS(13),pntA(95),pyrC(204),tnaA(17),KL69,OL3_or_OL13,59,USA:NJ
SAMN09828185,PASS,109,"5,177,449",204,"47,499.50","840,154",vparahaemolyticus,2763,dnaE(242),gyrB(500),recA(218),dtdS(13),pntA(95),pyrC(204),tnaA(17),KL69,OL3_or_OL13,59,USA:NY
SAMN25285897,PASS,83,"4,976,557",202,"59,958.50","1,050,076",vparahaemolyticus,2765,dnaE(445),gyrB(606),recA(460),dtdS(14),pntA(99),pyrC(29),tnaA(57),KLUT4,OL3_or_OL13,562,USA:NJ
SAMN25285899,PASS,97,"5,188,434",201,"53,489","1,774,898",vparahaemolyticus,2766,dnaE(26),gyrB(153),recA(49),dtdS(236),pntA(10),pyrC(145),tnaA(153),KL24,OL16,561,USA:NJ
SAMN25285902,PASS,98,"5,001,847",201,"51,039.30","1,335,758",vparahaemolyticus,2767,dnaE(446),gyrB(607),recA(198),dtdS(48),pntA(18),pyrC(46),tnaA(47),KL15,OL5,560,USA:NJ
SAMN25285900,PASS,68,"5,120,896",203,"75,307.30","761,241",vparahaemolyticus,2768,dnaE(101),gyrB(501),recA(15),dtdS(19),pntA(148),pyrC(59),tnaA(322),KL45,OL3_or_OL13,223,USA:NJ
SAMN19918826,PASS,100,"5,074,156",205,"50,741.60","1,695,752",vparahaemolyticus,2830,dnaE(60),gyrB(184),recA(467),dtdS(346),pntA(194),pyrC(27),tnaA(30),KL28,OL2,401,USA:NJ
SAMN25656908,PASS,67,"5,278,526",210,"78,784","695,088",vparahaemolyticus,2853,dnaE(152),gyrB(504),recA(17),dtdS(439),pntA(295),pyrC(55),tnaA(235),KL32,OL15,451,USA:NJ
SAMN25656892,PASS,125,"5,200,859",202,"41,606.90","837,543",vparahaemolyticus,2854,dnaE(2),gyrB(113),recA(475),dtdS(149),pntA(26),pyrC(83),tnaA(23),KL28,OL2,249,USA:NJ
SAMN25656897,PASS,122,"5,138,323",202,"42,117.40","1,646,306",vparahaemolyticus,2854,dnaE(2),gyrB(113),recA(475),dtdS(149),pntA(26),pyrC(83),tnaA(23),KL28,OL2,249,USA:NJ
SAMN25656893,PASS,74,"5,081,279",216,"68,665.90","1,806,160",vparahaemolyticus,2856,dnaE(3),gyrB(13),recA(31),dtdS(430),pntA(11),pyrC(43),tnaA(24),KL127,OL3_or_OL13,419,USA:NJ
SAMN25656896,PASS,99,"5,068,591",216,"51,197.90","1,755,760",vparahaemolyticus,2857,dnaE(452),gyrB(25),recA(98),dtdS(263),pntA(311),pyrC(221),tnaA(266),KL28,OL2,557,USA:NJ
SAMN25656895,PASS,94,"5,126,410",203,"54,536.30","608,798",vparahaemolyticus,2858,dnaE(126),gyrB(161),recA(476),dtdS(19),pntA(46),pyrC(10),tnaA(26),KL145,OL1-1,558,USA:NJ
SAMN27590320,PASS,81,"5,092,331",202,"62,868.30","793,778",vparahaemolyticus,2859,dnaE(20),gyrB(434),recA(335),dtdS(28),pntA(12),pyrC(21),tnaA(15),KL53,OL3_or_OL13,114,USA
SAMN27590642,PASS,78,"5,113,295",200,"65,555.10","793,746",vparahaemolyticus,2859,dnaE(20),gyrB(434),recA(335),dtdS(28),pntA(12),pyrC(21),tnaA(15),KL53,OL3_or_OL13,114,USA
SAMN27590658,PASS,74,"5,180,213",220,"70,002.90","948,751",vparahaemolyticus,2859,dnaE(20),gyrB(434),recA(335),dtdS(28),pntA(12),pyrC(21),tnaA(15),KLUT4-1,OL3_or_OL13,114,USA
SAMN09296176,PASS,75,"5,067,694",202,"67,569.30","408,382",vparahaemolyticus,2859,dnaE(20),gyrB(434),recA(335),dtdS(28),pntA(12),pyrC(21),tnaA(15),KLUT4-1,OL3_or_OL13,114,USA
SAMN09296195,PASS,70,"5,069,886",202,"72,426.90","550,645",vparahaemolyticus,2859,dnaE(20),gyrB(434),recA(335),dtdS(28),pntA(12),pyrC(21),tnaA(15),KL53,OL3_or_OL13,114,USA
SAMN09296217,PASS,57,"5,072,659",202,"88,994","808,588",vparahaemolyticus,2859,dnaE(20),gyrB(434),recA(335),dtdS(28),pntA(12),pyrC(21),tnaA(15),KLUT4-1,OL3_or_OL13,114,USA
SAMN09295482,PASS,52,"5,073,400",202,"97,565.40","871,013",vparahaemolyticus,2859,dnaE(20),gyrB(434),recA(335),dtdS(28),pntA(12),pyrC(21),tnaA(15),KLUT4-1,OL3_or_OL13,114,USA
SAMN13808686,PASS,141,"5,069,786",204,"35,955.90","638,080",vparahaemolyticus,2861,dnaE(137),gyrB(622),recA(19),dtdS(34),pntA(129),pyrC(46),tnaA(14),KL131,OL10,185,USA
SAMN13809954,PASS,103,"5,077,129",202,"49,292.50","632,349",vparahaemolyticus,2861,dnaE(137),gyrB(622),recA(19),dtdS(34),pntA(129),pyrC(46),tnaA(14),KL131,OL10,185,USA
SAMN08965181,PASS,98,"5,069,492",200,"51,729.50","271,582",vparahaemolyticus,2861,dnaE(137),gyrB(622),recA(19),dtdS(34),pntA(129),pyrC(46),tnaA(14),KL131,OL10,185,USA
